é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
314,0.000000,0.309444,0.445556,0.303354,0.424695,0.560619,0.340611, 
315,0.601852,0.273397,0.254486,0.384206,0.314255,0.467182,0.382563, 
316,0.000000,0.446429,0.332243,0.223214,0.844815,0.771505,0.436368, 
317,0.133716,0.000000,0.170068,0.428488,0.556318,0.548638,0.306205, 
318,0.197499,0.307195,0.585036,0.324668,0.743767,0.964448,0.520435, 
319,0.675805,0.578979,0.330688,0.667778,0.582057,0.636159,0.578578, 
320,0.102329,0.769868,0.365510,0.579238,0.901169,0.864736,0.597142, 
321,0.677507,0.362532,0.729018,0.940076,0.753844,0.743820,0.701133, 
322,0.000000,0.546053,0.406618,0.565064,0.601852,0.484303,0.433982, 
323,0.330250,0.429293,0.306638,0.851851,0.762867,0.480771,0.526945, 
324,0.202686,0.371348,0.576105,0.860631,0.818644,0.701452,0.588478, 
325,0.180108,0.465418,0.449798,0.361857,0.836236,0.534587,0.471334, 
326,0.000000,0.222222,0.238095,0.286234,0.756208,0.631024,0.355631, 
327,0.669289,0.694529,0.351732,0.712589,0.809401,0.000000,0.539590, 
328,0.786864,0.377729,0.569353,0.655471,0.579998,0.285648,0.542510, 
329,0.538308,0.368483,0.721518,0.789874,0.572806,0.480941,0.578655, 
330,0.727513,0.623978,0.361395,0.349494,0.541667,0.418761,0.503801, 
331,0.603865,0.077594,0.376549,0.965763,0.317018,0.912471,0.542210, 
332,0.302551,0.555556,0.472358,0.591405,0.207408,0.556766,0.447674, 
333,0.417435,0.174855,0.666882,0.399778,0.339506,0.856981,0.475906, 
334,0.718090,0.653516,0.498237,0.842388,0.532057,0.575920,0.636701, 
335,0.311686,0.790664,0.825116,0.646223,0.896403,0.346000,0.636015, 
336,0.631510,0.339506,0.270563,0.266209,0.718648,0.542599,0.461506, 
337,0.000000,0.357143,0.311791,0.500225,0.938163,0.586071,0.448899, 
338,0.821697,0.416667,0.503482,0.683414,0.566105,0.384162,0.562588, 
339,0.606021,0.002904,0.462287,0.278914,0.743532,0.618415,0.452012, 
340,0.043225,0.099927,0.319205,0.272109,0.140519,0.586081,0.243511, 
341,0.479092,0.339806,0.220459,0.805128,0.505490,0.390602,0.456763, 
342,0.685884,0.432099,0.555580,0.559446,0.502111,0.757126,0.582041, 
343,0.810462,0.514785,0.768581,0.908629,0.510661,0.923808,0.739488, 
344,0.505051,0.320513,0.583589,0.267942,0.824859,0.618861,0.520136, 
345,0.477431,0.016994,0.804074,0.378148,0.415410,0.745154,0.472868, 
346,0.436434,0.471975,0.328407,0.793844,0.598008,0.869611,0.583047, 
347,0.555504,0.751401,0.833211,0.786633,0.592942,0.654236,0.695654, 
348,0.610109,0.719697,0.570489,0.815145,0.938821,0.398171,0.675405, 
